num of runs,input 1,input 2,Objective
43,-0.06,-6.76,"[-6.7564, 76.7976]"
43,2.77,1.73,"[9.4029, -2.6971]"
43,0.04,-5.07,"[-5.0684000000000005, 49.944900000000004]"
43,0.05,-6.23,"[-6.2275, 67.6829]"
43,0.27,-0.26,"[-0.1871, 4.837599999999998]"
43,0.06,-5.9,"[-5.896400000000001, 62.35]"
43,0.02,-4.77,"[-4.7696, 45.81289999999999]"
43,0.36,1.13,"[1.2595999999999998, 0.39690000000000025]"
43,1.06,1.78,"[2.9036, -1.0116]"
43,0.07,-5.04,"[-5.0351, 49.4916]"
43,0.16,-6.61,"[-6.5844000000000005, 73.9721]"
43,2.3,2.06,"[7.35, -2.2963999999999998]"
43,1.94,1.82,"[5.5836, -1.9076]"
43,0.08,-1.15,"[-1.1436, 9.8425]"
43,0.06,-4.24,"[-4.236400000000001, 38.8776]"
43,0.04,-5.52,"[-5.5184, 56.5104]"
43,0.33,0.38,"[0.4889, 2.2944000000000004]"
43,0.13,-0.76,"[-0.7431, 7.487599999999999]"
43,0.13,-0.76,"[-0.7431, 7.487599999999999]"
43,0.11,-6.26,"[-6.2479, 68.1176]"
43,-0.0,-4.57,"[-4.57, 43.1649]"
43,0.02,-3.32,"[-3.3196, 28.282400000000003]"
43,0.04,-3.6,"[-3.5984000000000003, 31.319999999999997]"
43,1.69,1.88,"[4.7360999999999995, -1.6756]"
43,0.03,-3.52,"[-3.5191, 30.440399999999993]"
43,2.31,1.68,"[7.0161, -2.2076000000000002]"
43,0.04,-6.56,"[-6.5584, 73.23359999999997]"
43,0.03,-3.78,"[-3.7790999999999997, 33.37839999999999]"
43,0.02,-1.48,"[-1.4796, 12.0904]"
43,1.46,1.72,"[3.8515999999999995, -1.3816]"
43,-0.02,-4.69,"[-4.6896, 44.77610000000001]"
43,0.08,-2.76,"[-2.7535999999999996, 22.5776]"
43,0.06,-3.06,"[-3.0564, 25.543600000000005]"
43,0.15,0.06,"[0.08249999999999999, 3.6136]"
43,-0.09,-4.36,"[-4.3519000000000005, 40.53960000000001]"
43,0.15,-2.02,"[-1.9975, 16.010399999999997]"
43,0.02,-5.5,"[-5.4996, 56.23]"
43,0.03,-1.68,"[-1.6791, 13.512399999999998]"
43,0.15,0.99,"[1.0125, 0.8701]"
43,0.09,-2.18,"[-2.1719, 17.382399999999997]"
43,0.1,-3.94,"[-3.93, 35.18359999999999]"
43,0.08,-2.92,"[-2.9135999999999997, 24.1264]"
43,0.02,-3.27,"[-3.2696, 27.752899999999997]"
43,0.12,-4.49,"[-4.4756, 42.0001]"
43,0.24,0.18,"[0.23759999999999998, 3.0724]"
43,-0.01,-2.22,"[-2.2199, 17.818400000000008]"
43,0.08,-2.36,"[-2.3535999999999997, 18.929599999999997]"
43,0.04,-2.4,"[-2.3984, 19.320000000000004]"
43,1.23,1.78,"[3.2929, -1.1816]"
43,0.09,-2.53,"[-2.5218999999999996, 20.430899999999994]"
43,0.04,-4.13,"[-4.1284, 37.5369]"
43,0.1,-2.66,"[-2.6500000000000004, 21.6156]"
43,0.04,-1.2,"[-1.1984, 10.200000000000003]"
43,0.12,-3.82,"[-3.8055999999999996, 33.75240000000001]"
43,0.11,-3.16,"[-3.1479, 26.515600000000003]"
43,0.0,-3.89,"[-3.89, 34.6921]"
43,0.01,-2.94,"[-2.9398999999999997, 24.393599999999992]"
43,-0.02,-2.55,"[-2.5496, 20.722499999999997]"
43,0.15,-1.76,"[-1.7375, 13.987599999999999]"
43,0.09,-1.83,"[-1.8219, 14.5789]"
43,0.2,-1.36,"[-1.32, 11.089600000000003]"
43,0.11,-1.94,"[-1.9279, 15.4136]"
43,0.07,-4.74,"[-4.7351, 45.357600000000005]"
43,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
43,0.04,-2.7,"[-2.6984000000000004, 22.050000000000004]"
43,0.06,-3.15,"[-3.1464, 26.462500000000006]"
43,0.14,-1.4,"[-1.3803999999999998, 11.419999999999998]"
43,0.0,-4.4,"[-4.4, 40.96000000000001]"
43,0.11,-3.56,"[-3.5479000000000003, 30.803600000000007]"
43,0.04,-1.88,"[-1.8783999999999998, 15.0144]"
43,0.04,-6.56,"[-6.5584, 73.23359999999997]"
43,0.14,1.01,"[1.0296, 0.8401]"
43,0.05,-4.11,"[-4.1075, 37.28210000000001]"
43,0.05,-3.92,"[-3.9175, 34.9964]"
43,0.2,-1.38,"[-1.3399999999999999, 11.2244]"
43,0.06,-2.94,"[-2.9364, 24.343599999999995]"
43,-0.02,-5.04,"[-5.0396, 49.5816]"
43,0.01,-4.12,"[-4.1199, 37.4444]"
43,0.08,-5.06,"[-5.053599999999999, 49.7636]"
43,0.02,-5.06,"[-5.0596, 49.82359999999999]"
43,0.04,-6.56,"[-6.5584, 73.23359999999997]"
43,0.12,-1.52,"[-1.5056, 12.2704]"
44,-0.68,-9.34,"[-8.8776, 129.2756]"
44,9.56,1.1,"[92.4936, -8.75]"
44,8.15,1.96,"[68.3825, -8.1484]"
44,5.93,1.99,"[37.1549, -5.9299]"
44,-0.5,-8.64,"[-8.39, 113.70960000000001]"
44,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
44,-0.32,-7.95,"[-7.8476, 99.32249999999998]"
44,0.13,-6.9,"[-6.883100000000001, 79.08000000000001]"
44,5.12,1.95,"[28.1644, -5.1175]"
44,3.4,1.85,"[13.409999999999998, -3.3775]"
44,5.52,2.34,"[32.810399999999994, -5.4044]"
44,4.33,1.88,"[20.628899999999998, -4.3156]"
44,4.29,1.69,"[20.0941, -4.1939]"
44,0.05,-5.38,"[-5.3774999999999995, 54.4144]"
44,0.04,-5.7,"[-5.6984, 59.25000000000001]"
44,2.99,1.75,"[10.690100000000001, -2.9275]"
44,0.04,-5.97,"[-5.9684, 63.4809]"
44,0.04,-6.4,"[-6.3984000000000005, 70.52]"
44,-0.06,-6.76,"[-6.7564, 76.7976]"
44,2.77,1.73,"[9.4029, -2.6971]"
44,0.04,-5.07,"[-5.0684000000000005, 49.944900000000004]"
44,0.05,-6.23,"[-6.2275, 67.6829]"
44,0.27,-0.26,"[-0.1871, 4.837599999999998]"
44,0.06,-5.9,"[-5.896400000000001, 62.35]"
44,0.02,-4.77,"[-4.7696, 45.81289999999999]"
44,0.36,1.13,"[1.2595999999999998, 0.39690000000000025]"
44,1.06,1.78,"[2.9036, -1.0116]"
44,0.07,-5.04,"[-5.0351, 49.4916]"
44,0.16,-6.61,"[-6.5844000000000005, 73.9721]"
44,2.3,2.06,"[7.35, -2.2963999999999998]"
44,1.94,1.82,"[5.5836, -1.9076]"
44,0.08,-1.15,"[-1.1436, 9.8425]"
44,0.06,-4.24,"[-4.236400000000001, 38.8776]"
44,0.04,-5.52,"[-5.5184, 56.5104]"
44,0.33,0.38,"[0.4889, 2.2944000000000004]"
44,0.13,-0.76,"[-0.7431, 7.487599999999999]"
44,0.13,-0.76,"[-0.7431, 7.487599999999999]"
44,0.11,-6.26,"[-6.2479, 68.1176]"
44,-0.0,-4.57,"[-4.57, 43.1649]"
44,0.02,-3.32,"[-3.3196, 28.282400000000003]"
44,0.04,-3.6,"[-3.5984000000000003, 31.319999999999997]"
44,1.69,1.88,"[4.7360999999999995, -1.6756]"
44,0.03,-3.52,"[-3.5191, 30.440399999999993]"
44,2.31,1.68,"[7.0161, -2.2076000000000002]"
44,0.04,-6.56,"[-6.5584, 73.23359999999997]"
44,0.03,-3.78,"[-3.7790999999999997, 33.37839999999999]"
44,0.1,-3.94,"[-3.93, 35.18359999999999]"
44,0.05,-4.11,"[-4.1075, 37.28210000000001]"
44,1.46,1.72,"[3.8515999999999995, -1.3816]"
44,-0.02,-4.69,"[-4.6896, 44.77610000000001]"
44,0.08,-2.76,"[-2.7535999999999996, 22.5776]"
44,0.06,-3.06,"[-3.0564, 25.543600000000005]"
44,0.15,0.06,"[0.08249999999999999, 3.6136]"
44,-0.09,-4.36,"[-4.3519000000000005, 40.53960000000001]"
44,0.15,-2.02,"[-1.9975, 16.010399999999997]"
44,0.02,-5.5,"[-5.4996, 56.23]"
44,0.15,0.99,"[1.0125, 0.8701]"
44,0.09,-2.18,"[-2.1719, 17.382399999999997]"
44,0.03,-1.68,"[-1.6791, 13.512399999999998]"
44,0.08,-2.92,"[-2.9135999999999997, 24.1264]"
44,0.02,-3.27,"[-3.2696, 27.752899999999997]"
44,0.12,-4.49,"[-4.4756, 42.0001]"
44,0.24,0.18,"[0.23759999999999998, 3.0724]"
44,-0.01,-2.22,"[-2.2199, 17.818400000000008]"
44,0.08,-2.36,"[-2.3535999999999997, 18.929599999999997]"
44,0.04,-2.4,"[-2.3984, 19.320000000000004]"
44,0.12,-1.52,"[-1.5056, 12.2704]"
44,1.23,1.78,"[3.2929, -1.1816]"
44,0.09,-2.53,"[-2.5218999999999996, 20.430899999999994]"
44,0.04,-4.13,"[-4.1284, 37.5369]"
44,0.1,-2.66,"[-2.6500000000000004, 21.6156]"
44,0.04,-1.2,"[-1.1984, 10.200000000000003]"
44,0.12,-3.82,"[-3.8055999999999996, 33.75240000000001]"
44,0.11,-3.16,"[-3.1479, 26.515600000000003]"
44,0.0,-3.89,"[-3.89, 34.6921]"
44,0.01,-2.94,"[-2.9398999999999997, 24.393599999999992]"
44,-0.02,-2.55,"[-2.5496, 20.722499999999997]"
44,0.15,-1.76,"[-1.7375, 13.987599999999999]"
44,0.09,-1.83,"[-1.8219, 14.5789]"
44,0.2,-1.36,"[-1.32, 11.089600000000003]"
44,0.11,-1.94,"[-1.9279, 15.4136]"
44,0.07,-4.74,"[-4.7351, 45.357600000000005]"
44,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
44,0.04,-2.7,"[-2.6984000000000004, 22.050000000000004]"
44,0.06,-3.15,"[-3.1464, 26.462500000000006]"
44,0.14,-1.4,"[-1.3803999999999998, 11.419999999999998]"
44,0.0,-4.4,"[-4.4, 40.96000000000001]"
44,0.02,-1.48,"[-1.4796, 12.0904]"
44,0.11,-3.56,"[-3.5479000000000003, 30.803600000000007]"
44,0.04,-1.88,"[-1.8783999999999998, 15.0144]"
44,0.04,-6.56,"[-6.5584, 73.23359999999997]"
44,0.14,1.01,"[1.0296, 0.8401]"
44,0.05,-3.92,"[-3.9175, 34.9964]"
44,0.2,-1.38,"[-1.3399999999999999, 11.2244]"
44,0.06,-2.94,"[-2.9364, 24.343599999999995]"
44,-0.02,-5.04,"[-5.0396, 49.5816]"
44,0.01,-4.12,"[-4.1199, 37.4444]"
44,0.08,-5.06,"[-5.053599999999999, 49.7636]"
44,0.02,-5.06,"[-5.0596, 49.82359999999999]"
44,0.04,-6.56,"[-6.5584, 73.23359999999997]"
45,-0.68,-9.34,"[-8.8776, 129.2756]"
45,9.56,1.1,"[92.4936, -8.75]"
45,8.15,1.96,"[68.3825, -8.1484]"
45,5.93,1.99,"[37.1549, -5.9299]"
45,-0.5,-8.64,"[-8.39, 113.70960000000001]"
45,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
45,-0.32,-7.95,"[-7.8476, 99.32249999999998]"
45,0.13,-6.9,"[-6.883100000000001, 79.08000000000001]"
45,5.12,1.95,"[28.1644, -5.1175]"
45,3.4,1.85,"[13.409999999999998, -3.3775]"
45,5.52,2.34,"[32.810399999999994, -5.4044]"
45,4.33,1.88,"[20.628899999999998, -4.3156]"
45,4.29,1.69,"[20.0941, -4.1939]"
45,0.05,-5.38,"[-5.3774999999999995, 54.4144]"
45,0.04,-5.7,"[-5.6984, 59.25000000000001]"
45,2.99,1.75,"[10.690100000000001, -2.9275]"
45,0.04,-5.97,"[-5.9684, 63.4809]"
45,0.04,-6.4,"[-6.3984000000000005, 70.52]"
45,-0.06,-6.76,"[-6.7564, 76.7976]"
45,2.77,1.73,"[9.4029, -2.6971]"
45,0.04,-5.07,"[-5.0684000000000005, 49.944900000000004]"
45,0.05,-6.23,"[-6.2275, 67.6829]"
45,0.27,-0.26,"[-0.1871, 4.837599999999998]"
45,0.06,-5.9,"[-5.896400000000001, 62.35]"
45,0.02,-4.77,"[-4.7696, 45.81289999999999]"
45,0.36,1.13,"[1.2595999999999998, 0.39690000000000025]"
45,1.06,1.78,"[2.9036, -1.0116]"
45,0.07,-5.04,"[-5.0351, 49.4916]"
45,0.16,-6.61,"[-6.5844000000000005, 73.9721]"
45,2.3,2.06,"[7.35, -2.2963999999999998]"
45,1.94,1.82,"[5.5836, -1.9076]"
45,0.08,-1.15,"[-1.1436, 9.8425]"
45,0.06,-4.24,"[-4.236400000000001, 38.8776]"
45,0.04,-5.52,"[-5.5184, 56.5104]"
45,0.33,0.38,"[0.4889, 2.2944000000000004]"
45,0.13,-0.76,"[-0.7431, 7.487599999999999]"
45,0.13,-0.76,"[-0.7431, 7.487599999999999]"
45,0.11,-6.26,"[-6.2479, 68.1176]"
45,-0.0,-4.57,"[-4.57, 43.1649]"
45,0.02,-3.32,"[-3.3196, 28.282400000000003]"
45,0.04,-3.6,"[-3.5984000000000003, 31.319999999999997]"
45,1.69,1.88,"[4.7360999999999995, -1.6756]"
45,0.03,-3.52,"[-3.5191, 30.440399999999993]"
45,2.31,1.68,"[7.0161, -2.2076000000000002]"
45,0.04,-6.56,"[-6.5584, 73.23359999999997]"
45,0.03,-3.78,"[-3.7790999999999997, 33.37839999999999]"
45,0.1,-3.94,"[-3.93, 35.18359999999999]"
45,0.05,-4.11,"[-4.1075, 37.28210000000001]"
45,1.46,1.72,"[3.8515999999999995, -1.3816]"
45,-0.02,-4.69,"[-4.6896, 44.77610000000001]"
45,0.08,-2.76,"[-2.7535999999999996, 22.5776]"
45,0.06,-3.06,"[-3.0564, 25.543600000000005]"
45,0.15,0.06,"[0.08249999999999999, 3.6136]"
45,-0.09,-4.36,"[-4.3519000000000005, 40.53960000000001]"
45,0.15,-2.02,"[-1.9975, 16.010399999999997]"
45,0.02,-5.5,"[-5.4996, 56.23]"
45,0.15,0.99,"[1.0125, 0.8701]"
45,0.09,-2.18,"[-2.1719, 17.382399999999997]"
45,0.03,-1.68,"[-1.6791, 13.512399999999998]"
45,0.08,-2.92,"[-2.9135999999999997, 24.1264]"
45,0.02,-3.27,"[-3.2696, 27.752899999999997]"
45,0.12,-4.49,"[-4.4756, 42.0001]"
45,0.24,0.18,"[0.23759999999999998, 3.0724]"
45,-0.01,-2.22,"[-2.2199, 17.818400000000008]"
45,0.08,-2.36,"[-2.3535999999999997, 18.929599999999997]"
45,0.04,-2.4,"[-2.3984, 19.320000000000004]"
45,0.12,-1.52,"[-1.5056, 12.2704]"
45,1.23,1.78,"[3.2929, -1.1816]"
45,0.09,-2.53,"[-2.5218999999999996, 20.430899999999994]"
45,0.04,-4.13,"[-4.1284, 37.5369]"
45,0.1,-2.66,"[-2.6500000000000004, 21.6156]"
45,0.04,-1.2,"[-1.1984, 10.200000000000003]"
45,0.12,-3.82,"[-3.8055999999999996, 33.75240000000001]"
45,0.11,-3.16,"[-3.1479, 26.515600000000003]"
45,0.0,-3.89,"[-3.89, 34.6921]"
45,0.01,-2.94,"[-2.9398999999999997, 24.393599999999992]"
45,-0.02,-2.55,"[-2.5496, 20.722499999999997]"
45,0.15,-1.76,"[-1.7375, 13.987599999999999]"
45,0.09,-1.83,"[-1.8219, 14.5789]"
45,0.2,-1.36,"[-1.32, 11.089600000000003]"
45,0.11,-1.94,"[-1.9279, 15.4136]"
45,0.07,-4.74,"[-4.7351, 45.357600000000005]"
45,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
45,0.04,-2.7,"[-2.6984000000000004, 22.050000000000004]"
45,0.06,-3.15,"[-3.1464, 26.462500000000006]"
45,0.14,-1.4,"[-1.3803999999999998, 11.419999999999998]"
45,0.0,-4.4,"[-4.4, 40.96000000000001]"
45,0.02,-1.48,"[-1.4796, 12.0904]"
45,0.11,-3.56,"[-3.5479000000000003, 30.803600000000007]"
45,0.04,-1.88,"[-1.8783999999999998, 15.0144]"
45,0.04,-6.56,"[-6.5584, 73.23359999999997]"
45,0.14,1.01,"[1.0296, 0.8401]"
45,0.05,-3.92,"[-3.9175, 34.9964]"
45,0.2,-1.38,"[-1.3399999999999999, 11.2244]"
45,0.06,-2.94,"[-2.9364, 24.343599999999995]"
45,-0.02,-5.04,"[-5.0396, 49.5816]"
45,0.01,-4.12,"[-4.1199, 37.4444]"
45,0.08,-5.06,"[-5.053599999999999, 49.7636]"
45,0.02,-5.06,"[-5.0596, 49.82359999999999]"
45,0.04,-6.56,"[-6.5584, 73.23359999999997]"
46,-0.68,-9.34,"[-8.8776, 129.2756]"
46,9.56,1.1,"[92.4936, -8.75]"
46,8.15,1.96,"[68.3825, -8.1484]"
46,5.93,1.99,"[37.1549, -5.9299]"
46,-0.5,-8.64,"[-8.39, 113.70960000000001]"
46,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
46,-0.32,-7.95,"[-7.8476, 99.32249999999998]"
46,0.13,-6.9,"[-6.883100000000001, 79.08000000000001]"
46,5.12,1.95,"[28.1644, -5.1175]"
46,3.4,1.85,"[13.409999999999998, -3.3775]"
46,5.52,2.34,"[32.810399999999994, -5.4044]"
46,4.33,1.88,"[20.628899999999998, -4.3156]"
46,4.29,1.69,"[20.0941, -4.1939]"
46,0.05,-5.38,"[-5.3774999999999995, 54.4144]"
46,0.04,-5.7,"[-5.6984, 59.25000000000001]"
46,2.99,1.75,"[10.690100000000001, -2.9275]"
46,0.04,-5.97,"[-5.9684, 63.4809]"
46,0.04,-6.4,"[-6.3984000000000005, 70.52]"
46,-0.06,-6.76,"[-6.7564, 76.7976]"
46,2.77,1.73,"[9.4029, -2.6971]"
46,0.04,-5.07,"[-5.0684000000000005, 49.944900000000004]"
46,0.05,-6.23,"[-6.2275, 67.6829]"
46,0.27,-0.26,"[-0.1871, 4.837599999999998]"
46,0.06,-5.9,"[-5.896400000000001, 62.35]"
46,0.02,-4.77,"[-4.7696, 45.81289999999999]"
46,0.36,1.13,"[1.2595999999999998, 0.39690000000000025]"
46,1.06,1.78,"[2.9036, -1.0116]"
46,0.07,-5.04,"[-5.0351, 49.4916]"
46,0.16,-6.61,"[-6.5844000000000005, 73.9721]"
46,1.94,1.82,"[5.5836, -1.9076]"
46,0.08,-1.15,"[-1.1436, 9.8425]"
46,0.06,-4.24,"[-4.236400000000001, 38.8776]"
46,0.04,-5.52,"[-5.5184, 56.5104]"
46,0.33,0.38,"[0.4889, 2.2944000000000004]"
46,0.13,-0.76,"[-0.7431, 7.487599999999999]"
46,0.13,-0.76,"[-0.7431, 7.487599999999999]"
46,0.11,-6.26,"[-6.2479, 68.1176]"
46,-0.0,-4.57,"[-4.57, 43.1649]"
46,0.02,-3.32,"[-3.3196, 28.282400000000003]"
46,0.04,-3.6,"[-3.5984000000000003, 31.319999999999997]"
46,1.69,1.88,"[4.7360999999999995, -1.6756]"
46,0.03,-3.52,"[-3.5191, 30.440399999999993]"
46,2.31,1.68,"[7.0161, -2.2076000000000002]"
46,0.04,-6.56,"[-6.5584, 73.23359999999997]"
46,0.03,-3.78,"[-3.7790999999999997, 33.37839999999999]"
46,0.1,-3.94,"[-3.93, 35.18359999999999]"
46,0.05,-4.11,"[-4.1075, 37.28210000000001]"
46,1.46,1.72,"[3.8515999999999995, -1.3816]"
46,-0.02,-4.69,"[-4.6896, 44.77610000000001]"
46,0.08,-2.76,"[-2.7535999999999996, 22.5776]"
46,0.06,-3.06,"[-3.0564, 25.543600000000005]"
46,0.15,0.06,"[0.08249999999999999, 3.6136]"
46,-0.09,-4.36,"[-4.3519000000000005, 40.53960000000001]"
46,0.15,-2.02,"[-1.9975, 16.010399999999997]"
46,0.02,-5.5,"[-5.4996, 56.23]"
46,0.15,0.99,"[1.0125, 0.8701]"
46,0.09,-2.18,"[-2.1719, 17.382399999999997]"
46,0.03,-1.68,"[-1.6791, 13.512399999999998]"
46,0.08,-2.92,"[-2.9135999999999997, 24.1264]"
46,0.02,-3.27,"[-3.2696, 27.752899999999997]"
46,0.12,-4.49,"[-4.4756, 42.0001]"
46,0.24,0.18,"[0.23759999999999998, 3.0724]"
46,-0.01,-2.22,"[-2.2199, 17.818400000000008]"
46,0.08,-2.36,"[-2.3535999999999997, 18.929599999999997]"
46,0.04,-2.4,"[-2.3984, 19.320000000000004]"
46,0.12,-1.52,"[-1.5056, 12.2704]"
46,1.23,1.78,"[3.2929, -1.1816]"
46,0.09,-2.53,"[-2.5218999999999996, 20.430899999999994]"
46,0.04,-4.13,"[-4.1284, 37.5369]"
46,0.1,-2.66,"[-2.6500000000000004, 21.6156]"
46,0.04,-1.2,"[-1.1984, 10.200000000000003]"
46,0.12,-3.82,"[-3.8055999999999996, 33.75240000000001]"
46,0.11,-3.16,"[-3.1479, 26.515600000000003]"
46,0.0,-3.89,"[-3.89, 34.6921]"
46,0.01,-2.94,"[-2.9398999999999997, 24.393599999999992]"
46,-0.02,-2.55,"[-2.5496, 20.722499999999997]"
46,0.15,-1.76,"[-1.7375, 13.987599999999999]"
46,0.09,-1.83,"[-1.8219, 14.5789]"
46,0.2,-1.36,"[-1.32, 11.089600000000003]"
46,0.11,-1.94,"[-1.9279, 15.4136]"
46,0.07,-4.74,"[-4.7351, 45.357600000000005]"
46,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
46,0.04,-2.7,"[-2.6984000000000004, 22.050000000000004]"
46,0.06,-3.15,"[-3.1464, 26.462500000000006]"
46,0.14,-1.4,"[-1.3803999999999998, 11.419999999999998]"
46,0.0,-4.4,"[-4.4, 40.96000000000001]"
46,0.02,-1.48,"[-1.4796, 12.0904]"
46,0.11,-3.56,"[-3.5479000000000003, 30.803600000000007]"
46,0.04,-1.88,"[-1.8783999999999998, 15.0144]"
46,0.04,-6.56,"[-6.5584, 73.23359999999997]"
46,0.14,1.01,"[1.0296, 0.8401]"
46,0.05,-3.92,"[-3.9175, 34.9964]"
46,0.2,-1.38,"[-1.3399999999999999, 11.2244]"
46,0.06,-2.94,"[-2.9364, 24.343599999999995]"
46,-0.02,-5.04,"[-5.0396, 49.5816]"
46,0.01,-4.12,"[-4.1199, 37.4444]"
46,0.08,-5.06,"[-5.053599999999999, 49.7636]"
46,0.02,-5.06,"[-5.0596, 49.82359999999999]"
46,0.04,-6.56,"[-6.5584, 73.23359999999997]"
46,0.11,-1.76,"[-1.7479, 14.0276]"
47,-0.68,-9.34,"[-8.8776, 129.2756]"
47,9.56,1.1,"[92.4936, -8.75]"
47,8.15,1.96,"[68.3825, -8.1484]"
47,5.93,1.99,"[37.1549, -5.9299]"
47,-0.5,-8.64,"[-8.39, 113.70960000000001]"
47,-0.34,-7.73,"[-7.614400000000001, 95.01290000000002]"
47,-0.32,-7.95,"[-7.8476, 99.32249999999998]"
47,0.13,-6.9,"[-6.883100000000001, 79.08000000000001]"
47,5.12,1.95,"[28.1644, -5.1175]"
47,3.4,1.85,"[13.409999999999998, -3.3775]"
47,5.52,2.34,"[32.810399999999994, -5.4044]"
47,4.33,1.88,"[20.628899999999998, -4.3156]"
47,4.29,1.69,"[20.0941, -4.1939]"
47,0.05,-5.38,"[-5.3774999999999995, 54.4144]"
47,0.04,-5.7,"[-5.6984, 59.25000000000001]"
47,2.31,1.68,"[7.0161, -2.2076000000000002]"
47,0.04,-5.97,"[-5.9684, 63.4809]"
47,2.77,1.73,"[9.4029, -2.6971]"
47,0.04,-6.4,"[-6.3984000000000005, 70.52]"
47,-0.06,-6.76,"[-6.7564, 76.7976]"
47,0.04,-5.07,"[-5.0684000000000005, 49.944900000000004]"
47,0.05,-6.23,"[-6.2275, 67.6829]"
47,0.27,-0.26,"[-0.1871, 4.837599999999998]"
47,0.06,-5.9,"[-5.896400000000001, 62.35]"
47,0.02,-4.77,"[-4.7696, 45.81289999999999]"
47,0.36,1.13,"[1.2595999999999998, 0.39690000000000025]"
47,1.06,1.78,"[2.9036, -1.0116]"
47,0.07,-5.04,"[-5.0351, 49.4916]"
47,0.16,-6.61,"[-6.5844000000000005, 73.9721]"
47,1.94,1.82,"[5.5836, -1.9076]"
47,0.08,-1.15,"[-1.1436, 9.8425]"
47,0.06,-4.24,"[-4.236400000000001, 38.8776]"
47,0.04,-5.52,"[-5.5184, 56.5104]"
47,0.33,0.38,"[0.4889, 2.2944000000000004]"
47,0.13,-0.76,"[-0.7431, 7.487599999999999]"
47,0.13,-0.76,"[-0.7431, 7.487599999999999]"
47,0.11,-6.26,"[-6.2479, 68.1176]"
47,-0.0,-4.57,"[-4.57, 43.1649]"
47,0.02,-3.32,"[-3.3196, 28.282400000000003]"
47,0.04,-3.6,"[-3.5984000000000003, 31.319999999999997]"
47,1.69,1.88,"[4.7360999999999995, -1.6756]"
47,0.03,-3.52,"[-3.5191, 30.440399999999993]"
47,0.04,-6.56,"[-6.5584, 73.23359999999997]"
47,0.03,-3.78,"[-3.7790999999999997, 33.37839999999999]"
47,0.1,-3.94,"[-3.93, 35.18359999999999]"
47,0.05,-4.11,"[-4.1075, 37.28210000000001]"
47,1.46,1.72,"[3.8515999999999995, -1.3816]"
47,-0.02,-4.69,"[-4.6896, 44.77610000000001]"
47,0.08,-2.76,"[-2.7535999999999996, 22.5776]"
47,0.06,-3.06,"[-3.0564, 25.543600000000005]"
47,0.15,0.06,"[0.08249999999999999, 3.6136]"
47,-0.09,-4.36,"[-4.3519000000000005, 40.53960000000001]"
47,0.15,-2.02,"[-1.9975, 16.010399999999997]"
47,0.02,-5.5,"[-5.4996, 56.23]"
47,0.15,0.99,"[1.0125, 0.8701]"
47,0.09,-2.18,"[-2.1719, 17.382399999999997]"
47,0.03,-1.68,"[-1.6791, 13.512399999999998]"
47,0.08,-2.92,"[-2.9135999999999997, 24.1264]"
47,0.02,-3.27,"[-3.2696, 27.752899999999997]"
47,0.12,-4.49,"[-4.4756, 42.0001]"
47,0.24,0.18,"[0.23759999999999998, 3.0724]"
47,-0.01,-2.22,"[-2.2199, 17.818400000000008]"
47,0.08,-2.36,"[-2.3535999999999997, 18.929599999999997]"
47,0.04,-2.4,"[-2.3984, 19.320000000000004]"
47,0.12,-1.52,"[-1.5056, 12.2704]"
47,1.23,1.78,"[3.2929, -1.1816]"
47,0.09,-2.53,"[-2.5218999999999996, 20.430899999999994]"
47,0.04,-4.13,"[-4.1284, 37.5369]"
47,0.1,-2.66,"[-2.6500000000000004, 21.6156]"
47,0.04,-1.2,"[-1.1984, 10.200000000000003]"
47,0.12,-3.82,"[-3.8055999999999996, 33.75240000000001]"
47,0.11,-3.16,"[-3.1479, 26.515600000000003]"
47,0.0,-3.89,"[-3.89, 34.6921]"
47,0.01,-2.94,"[-2.9398999999999997, 24.393599999999992]"
47,-0.02,-2.55,"[-2.5496, 20.722499999999997]"
47,0.2,-1.36,"[-1.32, 11.089600000000003]"
47,0.09,-1.83,"[-1.8219, 14.5789]"
47,0.11,-1.94,"[-1.9279, 15.4136]"
47,0.07,-4.74,"[-4.7351, 45.357600000000005]"
47,0.01,-4.44,"[-4.439900000000001, 41.46360000000001]"
47,0.04,-2.7,"[-2.6984000000000004, 22.050000000000004]"
47,0.06,-3.15,"[-3.1464, 26.462500000000006]"
47,0.14,-1.4,"[-1.3803999999999998, 11.419999999999998]"
47,0.0,-4.4,"[-4.4, 40.96000000000001]"
47,0.02,-1.48,"[-1.4796, 12.0904]"
47,0.11,-3.56,"[-3.5479000000000003, 30.803600000000007]"
47,0.04,-1.88,"[-1.8783999999999998, 15.0144]"
47,0.04,-6.56,"[-6.5584, 73.23359999999997]"
47,0.14,1.01,"[1.0296, 0.8401]"
47,0.11,-1.76,"[-1.7479, 14.0276]"
47,0.15,-1.76,"[-1.7375, 13.987599999999999]"
47,0.05,-3.92,"[-3.9175, 34.9964]"
47,0.2,-1.38,"[-1.3399999999999999, 11.2244]"
